uuid,day_type,minute_of_day,probability
543c4767-0a64-4774-856b-e63e32a564ea,weekday,981,1.6344142259414225e-05
581e0206-5ecf-41da-8ca4-d63216038ac7,weekday,984,1.6344142259414225e-05
bc83c043-6878-4722-8283-03a4ea56f2a7,weekday,985,0.00021247384937238495
cada9de0-3b1f-4d0e-b008-357038193831,weekday,988,3.268828451882845e-05
76b6e252-0f80-48b6-8097-270b1f7c9194,weekday,990,0.003938938284518828
c4f1b296-60f5-4543-bf68-f7a6ebc50850,weekday,994,1.6344142259414225e-05
202b9688-10e1-4fcf-bb3d-fbcf1e315b18,weekday,995,0.0003268828451882845
248a6b26-8ea7-4983-96c1-a16890c705f9,weekday,996,1.6344142259414225e-05
9782b3b0-384b-4f4e-b0ac-0cef935d3e31,weekday,997,4.903242677824268e-05
a368d44b-557e-417e-86d2-9efeba5a3c0d,weekday,1000,0.0006047332635983263
78bf3850-d3e3-4a54-b448-c5dcdaec8652,weekday,1002,1.6344142259414225e-05
0e38553c-1a28-4a77-8c69-1bd8dc404e37,weekday,1004,1.6344142259414225e-05
e06520f0-63e6-465c-b234-5924452d1dcd,weekday,1005,0.0013402196652719666
c7c58639-1130-4a4b-b4dc-eebc232d6461,weekday,1006,1.6344142259414225e-05
05537478-c54c-4392-a259-4690badfa18d,weekday,1010,0.0005720449790794979
1e6790a2-b226-4251-84d2-fdda4a323040,weekday,1011,1.6344142259414225e-05
b8d2986c-d4e7-41e6-a3e7-db0a70230fe9,weekday,1014,1.6344142259414225e-05
774fc83c-a4ce-4623-a8dc-5c0c4b73c328,weekday,1015,0.0002941945606694561
d914e585-7733-4f43-9e1b-a5286689c0d1,weekday,1020,0.004527327405857741
667cacbc-5c5c-4c4b-a93b-d625f30ec3c5,weekday,1023,3.268828451882845e-05
c8556f44-4ab8-4490-9648-612afc00d421,weekday,1025,0.0002451621338912134
aa49ce31-7469-4a8d-8a36-94a0cd293bcc,weekday,1026,1.6344142259414225e-05
aa71cc2e-8775-4f0c-b7b3-135b68877c08,weekday,1027,3.268828451882845e-05
ebfbb0aa-ece0-4bf8-98ca-e9b3163c1a41,weekday,1030,0.0005883891213389122
11149beb-5d46-426c-a197-9d89e95dea1f,weekday,1032,1.6344142259414225e-05
3be63a74-2906-4a39-bcf2-22e9810b9d90,weekday,1035,0.0012748430962343097
01938912-fe12-4335-b1f0-00af013f973e,weekday,1040,0.0005557008368200837
a89459ed-f746-47a7-bfca-4b4fcd8db943,weekday,1045,0.0002615062761506276
3874ca6a-64df-47ed-9337-2b11d5e46104,weekday,1048,3.268828451882845e-05
51e4ebd2-cbf2-41bd-a65f-59e33463b737,weekday,1050,0.0026640951882845186
76d3b3ef-f725-467c-b099-a5ea94a77b08,weekday,1052,1.6344142259414225e-05
d5a4c2bd-6e2a-435b-873f-c940ebd86d53,weekday,1055,0.0002451621338912134
48989142-43dc-4d75-b542-486c33bdfa42,weekday,1058,1.6344142259414225e-05
37a6b3a7-dbb8-4ac0-b6d1-5e0c8d4c431c,weekday,1060,0.0004249476987447699
e10cd76b-f535-4291-a134-9ec6cbe0e5a6,weekday,1063,1.6344142259414225e-05
47756cfd-22ab-4e68-8b1e-171d035b41e8,weekday,1065,0.0012094665271966526
ae726be6-c5bf-4554-adf4-6ff824e0c93f,weekday,1070,0.0006701098326359833
932d2c33-0989-4a72-9000-d377c0fe53bd,weekday,1071,1.6344142259414225e-05
e83da331-1253-48dc-a78a-cff396c639ec,weekday,1072,1.6344142259414225e-05
3763c764-5f9b-4eac-b7e9-d2d626559182,weekday,1075,0.0003432269874476987
7aebc671-4a7e-47ea-a531-8f5e05b94651,weekday,1080,0.0032851725941422595
2442ab24-c059-4241-9b1b-dc2a096da267,weekday,1085,0.0001961297071129707
622fba2e-b2cb-4e9e-9a6c-4925b2b5e283,weekday,1088,1.6344142259414225e-05
355be44e-de59-4144-b2f1-54fa4e75a1b6,weekday,1090,0.00040860355648535563
2dd9a93b-dea2-4115-bc99-8f704471a79b,weekday,1095,0.0010296809623430963
6c4739ae-9a81-4087-b449-2dd4dc9c3e13,weekday,1100,0.000359571129707113
03bced57-2101-402c-88c2-92897ff51694,weekday,1104,3.268828451882845e-05
4f928423-2c29-4924-aa27-6bbe53b1a485,weekday,1105,0.00021247384937238495
6aa7a401-8d1d-44b1-9155-4d51cda6f10b,weekday,1110,0.0024679654811715483
cf6306f7-a09a-4c75-b268-19d23590abd1,weekday,1113,4.903242677824268e-05
f72398e5-0dbe-4492-8a05-12aef052012b,weekday,1115,0.0003105387029288703
03beb6c8-7634-4d22-94f6-468bb64652dc,weekday,1120,0.00040860355648535563
e57c3e7b-291f-483a-8d49-ce573a6d765f,weekday,1124,1.6344142259414225e-05
b5a66ac7-b14a-48f7-852d-ee282a838792,weekday,1125,0.0008825836820083682
e78ce3ae-97b3-436b-bd20-594fea6a8431,weekday,1128,1.6344142259414225e-05
f1aba61b-c974-4691-992b-788ada0e5038,weekday,1130,0.00047398012552301254
fc0a527e-dc65-4997-a56c-02619129da06,weekday,1132,1.6344142259414225e-05
c8640873-5dce-43c7-a8c8-4731fee35573,weekday,1135,0.0001307531380753138
9f40d6d9-4914-47ae-823a-8cf7099c0c41,weekday,1138,1.6344142259414225e-05
7b7b3fa5-e89e-4ccb-bda1-6519871ce211,weekday,1140,0.001732479079497908
0af5476b-1e79-4d91-a2e6-c2f13bd3f674,weekday,1141,1.6344142259414225e-05
fcce3301-a986-428e-80f1-f2ec9240b7fd,weekday,1145,0.00016344142259414225
24445e37-cd21-4e68-b855-114ab6eedbe6,weekday,1148,1.6344142259414225e-05
d8d23aa4-e5a5-4eab-a474-7b54fb37a7dc,weekday,1150,0.00027785041841004186
3150eae4-f8b4-49be-9808-e51acf607ab5,weekday,1155,0.0005883891213389122
8733fe07-c3cb-4122-9ebe-b415efb6752e,weekday,1158,1.6344142259414225e-05
f9811bcf-7b26-4a20-9331-83b47f0797d7,weekday,1160,0.00040860355648535563
97a7be08-6083-4a59-80da-12ea37a534c3,weekday,1163,1.6344142259414225e-05
efcf98f4-96fe-444b-9fea-18bc8ccf1213,weekday,1165,4.903242677824268e-05
8ff33443-246e-49f6-9667-43a66afb90fc,weekday,1170,0.0009969926778242678
9ba20cca-4ae5-45a0-a8bb-97db77972c4a,weekday,1175,3.268828451882845e-05
d00e1f5c-a3e2-4446-9238-9f4d44453274,weekday,1180,0.0002615062761506276
f5962c00-19f2-4424-a27d-b08736c56338,weekday,1185,0.0004412918410041841
f8caf154-5d25-4b7e-9835-dcd26b239564,weekday,1190,0.00016344142259414225
bbf40019-ada0-4dad-8930-a12f478e5ea2,weekday,1195,9.806485355648535e-05
84608dfb-745a-4903-80fa-82f7c77e18f7,weekday,1200,0.0006701098326359833
92fdcc3e-4323-4a34-992a-c29dd131a8e9,weekday,1205,1.6344142259414225e-05
b52011e0-7fbf-4b0f-8d8d-d97ade4578a2,weekday,1210,3.268828451882845e-05
d6132877-78fc-415c-89c3-7e5ab825cb4f,weekday,1213,1.6344142259414225e-05
857c6c9f-4e5f-4619-b7ba-f698804c7fb9,weekday,1215,9.806485355648535e-05
2f2b4466-7623-4c72-895d-4cc61d6b1ae7,weekday,1219,1.6344142259414225e-05
7ff07dac-df67-46d8-bfd1-58cd3ef2b03d,weekday,1220,1.6344142259414225e-05
542a614f-bfa6-49c1-bbd6-ff6010994bbd,weekday,1225,8.172071129707113e-05
b6905c16-4de1-4650-84f1-12d0befdc85f,weekday,1230,0.0001797855648535565
0a425c2c-ab5f-4018-9aa0-57c9c8891c86,weekday,1235,3.268828451882845e-05
df3b9591-eb9c-4274-ae98-a3b0ae0d2f2c,weekday,1240,9.806485355648535e-05
dfe04c16-c5bf-4201-aec9-4aba8a56dc1f,weekday,1245,6.53765690376569e-05
9b093e4e-8b11-4c59-99c2-341d5a6bec7b,weekday,1250,1.6344142259414225e-05
e250704c-1a61-4389-a6e5-85cec68e090a,weekday,1260,0.0003432269874476987
1b93a375-a00e-437c-b8a3-9fed0abe9c53,weekday,1270,1.6344142259414225e-05
e07fae4b-33e9-41a7-a99a-359b58331dd6,weekday,1275,8.172071129707113e-05
c49edb7c-3c70-40dd-b0a9-bc442fb63052,weekday,1280,1.6344142259414225e-05
fb1b043f-efa1-4a3a-bbc1-98bca5893ce6,weekday,1290,0.00011440899581589958
ff795df8-bc0c-479d-ba15-48036a41e301,weekday,1295,1.6344142259414225e-05
7d5a3abb-b189-4185-a1b9-967f2b8fe3ce,weekday,1310,3.268828451882845e-05
16d241af-33b1-4d09-8d4e-d196f109c4c9,weekday,1315,1.6344142259414225e-05
d9d720ca-fe03-4625-9d13-1a1a02d72b89,weekday,1320,0.00014709728033472804
88cc9672-8dd8-499b-bbe0-1f98764dabdb,weekday,1335,1.6344142259414225e-05
928d92f7-3cf2-432d-bf97-b15a87833f44,weekday,1350,1.6344142259414225e-05
ab88ffd3-2864-4b7c-a4d1-e76b4f09b871,weekday,1365,1.6344142259414225e-05
c4a7d9fe-08aa-48e1-8783-5d0e5ca5679d,weekday,1375,1.6344142259414225e-05
e156d252-9fae-4927-ad28-e6b9537cc5da,weekday,1385,1.6344142259414225e-05
1f42270b-c6ab-4c09-aaf3-ef0ff1cf516b,weekday,1395,1.6344142259414225e-05
9e72cf61-9c98-4e2a-bf93-cd9af143fec6,weekday,1400,1.6344142259414225e-05
a1b33d63-727b-40dc-80b8-b35c1047d504,weekday,1410,4.903242677824268e-05
ee557537-569a-4b7a-bee9-3160609b7d15,weekday,1435,1.6344142259414225e-05
b80ddc6e-d86f-499c-8a57-c03af3e2a4bb,saturday,0,0.0016548463356973995
a2ba0fed-0c68-4417-9470-88f2bc436f60,saturday,5,0.00023640661938534278
299a8727-f42f-4b6c-a6ba-e0bd5193ff5b,saturday,10,0.00047281323877068556
cc0db162-78a5-4786-a7d1-fdad05087f56,saturday,15,0.0006304176516942475
2a20c954-78e7-46eb-be29-1e5afb165d04,saturday,20,0.00023640661938534278
d349b797-3bae-497b-949e-ddb119175023,saturday,25,7.880220646178094e-05
cfb7c621-1fcc-48a5-936c-731475112875,saturday,28,7.880220646178094e-05
66fa3dea-2652-4fcd-a1be-cb79b07e987e,saturday,30,0.001260835303388495
c3a334e4-138e-466f-8e10-595154fdaf74,saturday,45,0.0003940110323089047
85b3edd7-cdc2-4521-b6c1-2389ca95d6d6,saturday,50,0.00031520882584712374
1a94b51a-47de-4725-b7e6-deaed8b71169,saturday,55,7.880220646178094e-05
c375bf04-6af5-451b-994f-70ed9e9f291a,saturday,60,0.0005516154452324665
0e95c538-e0c9-46e2-af91-e38d22078f0b,saturday,70,0.00015760441292356187
eb552cd0-cfc3-45a7-848f-f979c35defca,saturday,75,0.00023640661938534278
5244d49d-bc68-42b2-ae44-608a25164ed1,saturday,80,0.0005516154452324665
7f8fecc5-d3e2-4e4f-85f8-8080a90f5231,saturday,90,0.0007092198581560284
9cc73e0d-2841-4d42-b476-a3e229a54a0b,saturday,95,7.880220646178094e-05
fa138ae5-8159-4ec9-9b20-c7749004c8dc,saturday,100,0.00023640661938534278
80218239-09d8-4597-bd29-4fae8c165dc4,saturday,110,7.880220646178094e-05
a37f30f0-a0b8-49a3-8b54-08638b2e8583,saturday,115,7.880220646178094e-05
6a016c79-31a1-4474-8617-f5e8dbde5eaf,saturday,120,0.0003940110323089047
6bdd740c-3866-4b9e-ac0a-d8991c28d017,saturday,135,0.00023640661938534278
dd67bfb5-f4ad-4f39-acd7-a9e86c7846a5,saturday,150,0.0006304176516942475
1447980b-1920-40a4-abeb-8cf887c9c3a7,saturday,155,7.880220646178094e-05
a82c727d-0f8d-4306-b92b-774a105c5e1c,saturday,165,0.00023640661938534278
70726a87-672c-4da0-9ec7-75e16bc16d38,saturday,170,0.00015760441292356187
ee99f029-a143-4b5b-bc51-e848069d011a,saturday,180,0.00023640661938534278
dc57ff0a-bcf0-4e07-a9de-a5572793ee1a,saturday,185,0.00015760441292356187
64cdd483-2618-42de-9b6f-b4be8e2835cf,saturday,190,0.00015760441292356187
bb980c3a-0635-4424-b1bb-a0bcec03a274,saturday,195,0.00015760441292356187
5b201903-6797-4d9d-916c-e39f739eb543,saturday,200,0.00015760441292356187
b896b145-0920-491f-8a1d-38bcb3c57b45,saturday,210,0.00031520882584712374
09434aa0-9034-4c8e-a720-fdff7bd7b034,saturday,225,7.880220646178094e-05
80ef2609-c45c-46b7-9ae8-fd1edec3c283,saturday,230,0.00015760441292356187
53bc25b9-3d69-46d4-9a93-e8d7c06b3ac8,saturday,240,0.00023640661938534278
143f5d62-7875-45bd-b299-7ccd8e255bb1,saturday,245,7.880220646178094e-05
20fe038b-6f62-4ab9-af4f-c81d33a21771,saturday,250,0.00015760441292356187
5da80e76-1622-4c18-a93e-5c829d48c36a,saturday,255,7.880220646178094e-05
12e5a229-693d-4ff6-a4e4-ce1a0ad37bc7,saturday,260,7.880220646178094e-05
c7417671-1bfd-4bd3-982c-f9bf830f319a,saturday,265,7.880220646178094e-05
cf63df5f-6ca2-4ec8-8543-7371b3de2c8c,saturday,270,0.001103230890464933
f0c677f0-2917-42ef-b295-893f51c4b560,saturday,275,0.00015760441292356187
61092f59-a68f-4141-bfdc-70b90286cb71,saturday,280,7.880220646178094e-05
d74460f6-f68b-47b9-8f90-6a949dbbf4ca,saturday,285,0.0003940110323089047
4dd7eb22-150a-4081-8c15-d9d567201bd7,saturday,290,0.00015760441292356187
e451ca52-0dd4-4c95-b6e4-9ee556489e3b,saturday,295,7.880220646178094e-05
cff9214e-8bd1-4a1b-ab8c-33c32a31e862,saturday,296,7.880220646178094e-05
21d2d04e-597b-43ea-b594-ad5b946abb05,saturday,300,0.002206461780929866
b9b1ed81-522a-4d67-9539-8076e82c7ac6,saturday,310,0.0005516154452324665
6c31af66-a613-42eb-aa95-83ab76b6f790,saturday,315,0.0014184397163120568
296139b4-c177-4109-8490-50ac068db115,saturday,320,0.00047281323877068556
bac7026e-6a89-4ddd-ba4f-d88166532ba0,saturday,322,7.880220646178094e-05
2b88f67d-65eb-42aa-bfbf-70c575ce55af,saturday,323,7.880220646178094e-05
97ebac95-8fc5-4f61-8d02-3871ce5516f6,saturday,325,0.00023640661938534278
eaebcf7e-7117-45a8-9e93-85d350d36130,saturday,330,0.0038613081166272655
d3b1aefe-0961-42c0-817c-dbd67e9d40e9,saturday,333,7.880220646178094e-05
22b103c1-7436-481d-a4aa-29aab3baad6f,saturday,335,0.0005516154452324665
2a6bf0e6-e35c-4b1d-b363-ebcafd96b02b,saturday,336,7.880220646178094e-05
3340f409-fcf5-424d-a789-66abaeb8d031,saturday,340,0.0007880220646178094
48e717fe-f6d0-42ab-8587-a6630fa4d374,saturday,343,7.880220646178094e-05
7d25cb9f-0ea1-4538-925c-ab977b5a4dab,saturday,345,0.0009456264775413711
1b8d3dfa-871c-4be4-95c1-5bddf95fedfe,saturday,350,0.0007880220646178094
59e57e77-7912-4ba1-927b-e400b7c47b47,saturday,355,0.00031520882584712374
3ee1b201-17bd-41d4-a2f5-cb14ddf56f21,saturday,360,0.004649330181245075
eadbd3e1-c3f8-4f20-ae5d-ae03753b97ff,saturday,365,0.00015760441292356187
b83b0380-3a53-4fe4-bcaa-4391a04a63d5,saturday,370,0.0008668242710795902
1a403ec7-0595-4cd2-918c-4e89d381b61b,saturday,375,0.001260835303388495
3d5f30c8-6fa8-473a-b05e-cd093889cbfe,saturday,380,0.00047281323877068556
1aeea091-f4c1-475d-8451-5509fdf025b6,saturday,385,0.00023640661938534278
34c04b71-58ba-4442-b331-46c1feb18747,saturday,390,0.004806934594168637
e6e07e69-d54e-4fab-8b8e-3c00163e4429,saturday,392,7.880220646178094e-05
f5665c26-121a-477b-9720-f76f9c936685,saturday,395,0.00015760441292356187
3968a8f5-37ad-4d41-91cb-b372e25012ab,saturday,400,0.001182033096926714
2b9f9cc0-cc3b-4eca-9516-520197e88a40,saturday,405,0.0027580772261623326
829fc271-fe63-4946-9773-a23b46ed3b5a,saturday,410,0.0016548463356973995
f039e826-b371-4ac8-b1a4-bf5c36c2d6ad,saturday,415,0.0008668242710795902
e508d96d-eb1e-47dd-90df-20d8f0ec32e3,saturday,420,0.011977935382190701
2adbe56b-0cf4-48c3-bd10-cf821be8ae41,saturday,422,7.880220646178094e-05
2d1368d6-fd9f-4e94-8302-274a7ea30ac6,saturday,423,7.880220646178094e-05
4920c469-9d4b-4d09-87e7-db50401bd28f,saturday,425,0.001260835303388495
551c4db5-303e-43da-8b94-dadee2e28dd2,saturday,430,0.002127659574468085
948dd3a1-5a6d-4eea-afaa-c18093ac4c22,saturday,432,7.880220646178094e-05
ae65b732-0c2a-4d90-9c90-c46c34fe48bd,saturday,434,7.880220646178094e-05
95c1c1e7-2806-4902-9d78-c3e566c4b606,saturday,435,0.004018912529550827
cefb7a2a-b702-4e8e-a8a7-77d9667b7ad6,saturday,440,0.002206461780929866
0978ff76-1abe-4ea2-8cf5-1bc6b5bb229a,saturday,443,7.880220646178094e-05
ab42a47c-780b-403f-a2eb-a7c5d209f2f1,saturday,445,0.0013396375098502758
8c2737bb-dbc1-494a-8d65-2deaa5b0de0e,saturday,448,7.880220646178094e-05
e9611569-b8df-49c2-a440-d67230535e54,saturday,450,0.019306540583136328
6303a5c2-1c3e-444a-b423-3b74ce92cf25,saturday,451,0.00015760441292356187
244e3f54-9062-49f3-be43-aab997732577,saturday,455,0.0008668242710795902
597aa4ad-c24b-446b-9074-fa3b4300bcad,saturday,456,0.00015760441292356187
87e77ae0-46cd-4200-9b54-bc54ae5bcaa3,saturday,460,0.002364066193853428
6c2ea0b0-2d20-49c8-97d4-b43a84712156,saturday,464,7.880220646178094e-05
6b45c704-3a6c-4221-9ecb-fd7da3f6aa8a,saturday,465,0.007880220646178092
84a8933b-4e88-4c71-a051-6a0ebbd939f7,saturday,467,7.880220646178094e-05
2e8520e6-b2a2-4324-aecc-40c06a14d9fb,saturday,470,0.004885736800630418
88ee3b0e-971c-4927-b99c-346a53a907bf,saturday,472,0.00015760441292356187
36463734-470e-4260-a1ef-d88d4db7b70a,saturday,475,0.002285263987391647
d5d424db-b7cf-400f-8763-87d90cf5fbd1,saturday,480,0.032072498029944836
3af660d7-8b9c-42eb-9933-76dab10caa6c,saturday,483,0.00047281323877068556
2f97f261-a682-43fc-8404-0c97a853a69a,saturday,485,0.001970055161544523
8646d1c1-eb59-4e86-b9ca-1437df01f089,saturday,487,7.880220646178094e-05
4d98df98-21ab-4c06-9f0f-4a89179abf8a,saturday,488,0.00015760441292356187
3d046ac6-4232-436c-8804-bd30b533aa32,saturday,490,0.004097714736012608
c8af4b73-ed3e-4ddd-9b3e-eba077636e0b,saturday,491,0.00015760441292356187
161d8ed1-3940-4337-a976-9eba3bf20bb8,saturday,492,7.880220646178094e-05
f308b8ab-f7eb-421f-81b8-3a2fb3be6069,saturday,495,0.011189913317572893
109053c9-7b53-47ca-ab3f-14363deff28a,saturday,500,0.0027580772261623326
c62b3142-d0dc-4106-b86b-ae50b070b7be,saturday,502,0.00015760441292356187
c735bfd5-2842-47be-8a29-0f110f21caab,saturday,505,0.002127659574468085
16bf45db-2f13-4e08-b024-c520ef1f81ed,saturday,507,0.00015760441292356187
7c0ae895-2924-40b2-a0ba-369256e62a4f,saturday,508,0.00015760441292356187
c7662a1a-d7f7-4a2d-ab00-8d807a6f393e,saturday,510,0.03215130023640662
f650ac4d-4171-476b-b78b-a5f7d31a32fd,saturday,515,0.002442868400315209
1b3cbf47-575a-4459-9c0b-39303d88d649,saturday,517,7.880220646178094e-05
1324604c-d116-4264-9b83-6781e94a8897,saturday,520,0.004885736800630418
cffaa2b1-f0a4-4089-871f-b80b0abc3a96,saturday,524,7.880220646178094e-05
d389ed5f-ba0d-4234-9588-f74173b9d09e,saturday,525,0.011268715524034674
daebe06c-740c-4b6b-b05c-c9571cbb1a5d,saturday,528,7.880220646178094e-05
8f73d4a1-2929-4f76-b445-378588c1f1ea,saturday,529,0.00015760441292356187
8f94ca96-5f99-4fc4-9015-b0d3659025dc,saturday,530,0.005988967691095351
6bce7d8c-af23-489e-bdf7-8e01681ec038,saturday,531,7.880220646178094e-05
3a4aa1a5-03ca-4fba-9fc4-b706dd289405,saturday,534,7.880220646178094e-05
253acd20-ca1c-406c-b7d9-30e7d94c6b93,saturday,535,0.0037825059101654845
7a2ade41-fdc2-43ed-be15-951c4df340f1,saturday,539,0.00031520882584712374
a3ff3c8f-d9cd-447f-90cc-bb6ae1e49666,saturday,540,0.05602836879432624
930945e6-88b7-49d3-a50d-fc0c17a45748,saturday,543,0.00015760441292356187
57718cf0-3f83-49a1-b0da-f400a9121554,saturday,544,7.880220646178094e-05
31ef2eae-4c61-4444-9040-21f231a02a6c,saturday,545,0.004964539007092199
734ce62f-2c21-4fd6-96eb-f79f3df92dd9,saturday,548,0.00015760441292356187
790f2533-8c30-4073-800d-2dfaa6cb0d17,saturday,550,0.006067769897557132
9c7950c2-b099-4edd-a2cd-8e57bb4ebee2,saturday,552,7.880220646178094e-05
c1ec3d6d-03de-4594-899e-ab9da7b97497,saturday,554,0.00015760441292356187
caa33e61-e0c8-41fb-8c00-2c3f7d2da15f,saturday,555,0.016312056737588652
8ca25e0f-28f5-4585-9727-6dd0fc960b81,saturday,558,7.880220646178094e-05
97012a69-4bad-4e0c-abea-6aaabd7192c0,saturday,560,0.004570527974783294
c4cf228c-deae-4c31-ac81-98753a21ea38,saturday,561,7.880220646178094e-05
0d6c7122-1a64-4d19-9ad9-4d6eb89ee1ab,saturday,562,0.00015760441292356187
f28c0073-76e6-4d05-ad3e-ce61364351e0,saturday,565,0.003309692671394799
97fee8a7-f634-40ca-a0b5-e0233ee337ee,saturday,566,7.880220646178094e-05
06e4e5a2-9d14-4585-9582-32f14c30942e,saturday,570,0.046335697399527184
d54bacdd-4f51-43c9-9f19-5a925736017b,saturday,571,7.880220646178094e-05
d33ba0ef-db27-4fa5-86f0-a0c2317b50e5,saturday,572,7.880220646178094e-05
d59a63d5-6301-4bb1-b3c1-9ed37576ce47,saturday,574,7.880220646178094e-05
d9ffbf8b-8dc1-4a26-b365-5a2120367faa,saturday,575,0.0026004728132387705
88b7a8f2-0abd-4d8c-b2ac-e62361f4c816,saturday,580,0.006855791962174941
82a28200-2e2f-4523-b185-cd33b25675a7,saturday,582,7.880220646178094e-05
3055f57f-c4a9-493e-a0af-4ecf7ce152e1,saturday,584,0.00015760441292356187
fbd6ccda-d6b6-4d8d-9c53-8177fb668a41,saturday,585,0.012923561859732072
ced0d2bc-3e3b-4465-9a18-53eb6c2de2f0,saturday,586,7.880220646178094e-05
6aa33ad3-57d8-49b9-b5d9-673f24875122,saturday,587,0.00015760441292356187
e7b68c11-978a-4a06-b68a-3a0cb54647dc,saturday,590,0.006934594168636721
139149aa-85ab-4333-8189-c0ee73f61513,saturday,595,0.003309692671394799
2ce5084f-d7d6-434c-9d7e-1df0d25ba709,saturday,596,0.00023640661938534278
3f6319c5-cc9a-472d-ba8d-31366acf145b,saturday,597,0.00031520882584712374
14b5f4e1-6a1f-4237-b14e-0f7fceb5256f,saturday,600,0.07147360126083531
cf5f423a-bd9b-402e-aee2-699206bab484,saturday,601,0.00023640661938534278
6f16cfcb-bcc1-497a-8826-71bf203cea4e,saturday,603,7.880220646178094e-05
8c77737d-3a14-4ca0-89dd-ea6c2aa4481a,saturday,605,0.0057525610717100075
a81ce706-09be-4445-9b41-5ce12fc4dd09,saturday,607,0.00015760441292356187
93c5387f-2d9a-40fc-b640-9aebb78655e5,saturday,608,7.880220646178094e-05
9c6cc13d-c551-4648-a047-8e51ba3a4e2a,saturday,610,0.004649330181245075
42224208-1619-44d3-bf32-e35279c43f28,saturday,611,7.880220646178094e-05
e5c7f8f8-d0ff-4068-9429-fbc960ad9c27,saturday,612,0.00015760441292356187
3e73dc29-4be4-4c7b-92c4-1a2131f3c82d,saturday,613,7.880220646178094e-05
b6351b23-cd5d-4f50-9c05-2a850f24a529,saturday,615,0.01875492513790386
8fe6acac-f20c-4919-829c-f86843104b52,saturday,617,0.00023640661938534278
5aa7d2fc-3064-4f77-9f7c-6abe5d7cfd18,saturday,618,7.880220646178094e-05
6729c3bb-a094-4a4e-a600-d72aaf8ed49e,saturday,619,7.880220646178094e-05
69d5252e-1fbe-4767-9f1f-ad12b333b8e1,saturday,620,0.005516154452324665
